Product Name,Category,Price,Number of Reviews,Average Rating,Product Rank,Product URL,Date
"SPIKE Tummy Trimmer Ab Exerciser for Men and Women Latex Waist Trimming, Bicep, Body Toner Exercise Equipment for Home Gym Exercise, Yellow, Pack of 1","Sports, Fitness & Outdoors","₹1,499.00",474,4.1 out of 5 stars,#29,amazon.in/SPIKE-Exerciser-Trimming-Exercise-Equipment/dp/B0BCF8LC3G/ref=zg_bs_g_sports_sccl_29/260-1803011-9473732?psc=1,2023-09-07
"Nivia Double Action Ball Pump, with Needle Air Pump for Sports Football, Volleyball, Basketball, Rugby, Soccer Ball, Other Inflatable Balls, Stainless Steel Pin Air Pump (Black)","Sports, Fitness & Outdoors",₹251.00,"14,508",4.3 out of 5 stars,#30,amazon.in/Nivia-Ball-Pump-Double-Action/dp/B00ICCYIRO/ref=zg_bs_g_sports_sccl_30/260-1803011-9473732?psc=1,2023-09-07
"Raj Fancy Dresses Shri Krishna Dress for Baby Boy & Girl, Janmashtmi Dress with Diaper-friendly Dhoti & Dupatta, Mor Pankh Mukut",Toys & Games,₹899.00,"4,613",4.2 out of 5 stars,#1,amazon.in/Raj-Costume-Brocade-Embroidery-Janmashtami/dp/B07WN3PM9C/ref=zg_bs_g_toys_sccl_1/257-9831976-4460869?psc=1,2023-09-07
Toy Imagine Multicolor LCD Writing Tablet 8.5 inches Screen Kids LCD Tablet with Pen,Toys & Games,₹129.00,485,3.7 out of 5 stars,#2,amazon.in/Toy-Imagine-Multicolor-Graphic-Writing/dp/B0BRB9L43T/ref=zg_bs_g_toys_sccl_2/257-9831976-4460869?psc=1,2023-09-07
"Einstein Box Ultimate Science Kit for Boys and Girls Ages 8-12-14| Birthday Gifts Ideas for Kids| STEM Learning Toys for 8,9,10,11,12,13,14 Year Olds| 6-8 Experiments Each of Different Sciences",Toys & Games,₹699.00,"20,809",4.3 out of 5 stars,#3,amazon.in/Einstein-Box-Educational-Learning-Experiments/dp/B0855MGS99/ref=zg_bs_g_toys_sccl_3/257-9831976-4460869?psc=1,2023-09-07
"Kaku Fancy Dresses Krishna Costume for Kids, Baby Krishna Dress for Janmashtami, Kanha Dress, Krishnaleela Pure Cotton Costume, Infant Bal Gopal, Krishna Fancy Dress Costume for Boys & Girls",Toys & Games,₹495.00,882,3.9 out of 5 stars,#4,amazon.in/Kaku-Fancy-Dresses-Krishnaleela-Mythological/dp/B07VBL21JV/ref=zg_bs_g_toys_sccl_4/257-9831976-4460869?psc=1,2023-09-07
Little's Plastic Junior Ring (Multicolour) (6 pieces),Toys & Games,₹159.00,"42,658",4.3 out of 5 stars,#5,amazon.in/Littles-607-Junior-Ring-Multicolour/dp/B00ADZUNYK/ref=zg_bs_g_toys_sccl_5/257-9831976-4460869?psc=1,2023-09-07
"Amazon Brand - Jam & Honey Penguin, Plush/Soft Toy for Boys, Girls and Kids, Super-Soft, Safe, Great Birthday Gift (Black and White, 17 cm)",Toys & Games,₹150.00,"2,174",4.4 out of 5 stars,#6,amazon.in/Amazon-Brand-Penguin-Super-Soft-Birthday/dp/B0C46HFZX6/ref=zg_bs_g_toys_sccl_6/257-9831976-4460869?psc=1,2023-09-07
"GLUN® Water Magic Book, Magic Doodle Pen, Coloring Doodle Drawing Board Games for Kids, Educational Toy for Growing Kids Dinosuar Theme",Toys & Games,₹81.00,18,4.0 out of 5 stars,#7,amazon.in/Coloring-Drawing-Educational-Growing-Dinosuar/dp/B0C6PYDS4Z/ref=zg_bs_g_toys_sccl_7/257-9831976-4460869?psc=1,2023-09-07
GRAPHENE® 6 slides 48 patterns Mini Projector Torch Toy Slide Flashlight Projector torch for kids Projection Light Toy Slide Flashlight Lamp Education Learning Night Light Before Going to Bed(Random slides),Toys & Games,₹195.00,968,3.5 out of 5 stars,#8,amazon.in/GRAPHENE%C2%AE-Projector-Flashlight-torch-Projection/dp/B0B86BQ574/ref=zg_bs_g_toys_sccl_8/257-9831976-4460869?psc=1,2023-09-07
"HUG 'n' FEEL SOFT TOYS Lovey DOVEY Softness Long Soft Lovable hugable Cute Giant Life SizeSmall Pig Family (Pig Set, 4pcs)",Toys & Games,₹499.00,"29,307",4.1 out of 5 stars,#9,amazon.in/HUG-FEEL-SOFT-TOYS-SizeSmall/dp/B0BBS1RVJ5/ref=zg_bs_g_toys_sccl_9/257-9831976-4460869?psc=1,2023-09-07
"Mattel Uno Playing Card Game for 7 Yrs and Above for Adult,set of 112 cards",Toys & Games,₹134.00,"39,198",4.5 out of 5 stars,#10,amazon.in/Mattel-Uno-Playing-Card-Game/dp/B00GTJSGXE/ref=zg_bs_g_toys_sccl_10/257-9831976-4460869?psc=1,2023-09-07
"LuvLap Sunny Ride on & Car for Kids with Music & Horn Steering, Push Car for Baby with Backrest, Safety Guard, Under Seat Storage & Big Wheels, Ride on for Kids 1 to 3 Years Upto 25 Kgs (Yellow)",Toys & Games,"₹1,199.00","6,624",3.8 out of 5 stars,#11,amazon.in/LuvLap-Steering-Backrest-Safety-Storage/dp/B0BCGC1CFV/ref=zg_bs_g_toys_sccl_11/257-9831976-4460869?psc=1,2023-09-07
"Cosmobaby Swimming Bath Toys for Toddlers 1-3, Floating Wind Up Toys for 1-5 Year Old Boy Girl, New Born Baby Bathtub Water Toys, Preschool Toddler Pool Toys (Turtle)(Pack of 1) Proudly Made in India",Toys & Games,₹119.00,297,3.8 out of 5 stars,#12,amazon.in/Cosmobaby-Swimming-Toddlers-Floating-Preschool/dp/B0BVBXCVFZ/ref=zg_bs_g_toys_sccl_12/257-9831976-4460869?psc=1,2023-09-07
Mirana C-Type USB Rechargeable Battery Powered Hover Football Indoor Floating Hoverball Soccer | Air Football Smart | Original Made in India Fun Toy for Boys and Kids (Red),Toys & Games,₹749.00,"5,720",4.0 out of 5 stars,#13,amazon.in/Rechargeable-Football-Floating-Hoverball-Original/dp/B099DVGKMC/ref=zg_bs_g_toys_sccl_13/257-9831976-4460869?psc=1,2023-09-07
Cello Colourup Hobby Bag Of Assorted Stationery | Colour Pencils | Colouring Kit | Colouring Set | Crayons Colour Set | Crayons Colour Set | Kids Colouring Set Colour Pencils | Diwali Gifts,Toys & Games,₹425.00,"13,189",4.4 out of 5 stars,#14,amazon.in/Cello-ColourUp-Stationery-Mechanical-CEL1011581/dp/B08KB2CPBP/ref=zg_bs_g_toys_sccl_14/257-9831976-4460869?psc=1,2023-09-07
Storio Toys Educational Learning Talking Flash Cards for 2 Year Old Kids Boys Girls Baby Montessori Toys,Toys & Games,₹349.00,641,3.6 out of 5 stars,#15,amazon.in/Storio-Dual-Function-Water-Shoot/dp/B08D8HVTBN/ref=zg_bs_g_toys_sccl_15/257-9831976-4460869?psc=1,2023-09-07
"MAMMOTH Electronic Dancing Cactus Toy with Lighting,Singing Cactus Recording and Repeat Your Words",Toys & Games,₹345.00,429,3.7 out of 5 stars,#16,amazon.in/Dancing-Electronic-Lighting-Recording-Mimicking/dp/B09GS5TQZ1/ref=zg_bs_g_toys_sccl_16/257-9831976-4460869?psc=1,2023-09-07
"Babique Unicorn Teddy Bear Plush Soft Toy Cute Kids Birthday Animal Baby Boys/Girls (25 cm, Pink)",Toys & Games,₹175.00,"6,687",4.1 out of 5 stars,#17,amazon.in/Babique-Unicorn-Stuffed-Plush-Birthday/dp/B08LTGVND9/ref=zg_bs_g_toys_sccl_17/257-9831976-4460869?psc=1,2023-09-07
Mapology Chandrayaan | ISRO Rocket Model & Satellite | Astronaut Toy | Educational Toys for Kids 5+Years | 3D Puzzles | Gifts for 5 Year Old Boy & Girl,Toys & Games,₹549.00,333,4.2 out of 5 stars,#18,amazon.in/Mapology-Chandrayaan-Satellite-Astronaut-Educational/dp/B0BZQ8Y58P/ref=zg_bs_g_toys_sccl_18/257-9831976-4460869?psc=1,2023-09-07
Wembley Toys Talking Cactus for Kids Dancing Cactus Toys Can Sing Wriggle & Singing Recording Repeat What You Say Funny Education Toys Playing Home Decor Items for Kids,Toys & Games,₹579.00,"8,070",3.7 out of 5 stars,#19,amazon.in/Wembley-Creative-Educational-Children-Rechargeable/dp/B09MK5F7V7/ref=zg_bs_g_toys_sccl_19/257-9831976-4460869?psc=1,2023-09-07
"TEDSTREE Mini Octopus Soft Push Toy - Small Stuffed Animal, Ocean Animal Toy for Kids/Girls/Boys Birthday & Xmas Gift Present, Dimension (20 * 10 * 8) cm - Assorted Colour - 1 Piece",Toys & Games,₹96.00,"2,410",3.9 out of 5 stars,#20,amazon.in/TEDSTREE-Mini-Octopus-Soft-Push/dp/B08XB9BJSD/ref=zg_bs_g_toys_sccl_20/257-9831976-4460869?psc=1,2023-09-07
"Imagimake Mapology India with State Capitals - Educational Toy and Learning Aid for Boys and Girls - India Map Puzzle - Jigsaw Puzzle, 25 Pieces",Toys & Games,₹399.00,"18,031",4.4 out of 5 stars,#21,amazon.in/Imagimake-Mapology-India-State-Capitals/dp/B076WQ3M5X/ref=zg_bs_g_toys_sccl_21/257-9831976-4460869?psc=1,2023-09-07
HOTKEI (Pack of 6 Slime) Multicolor Fruit Scented DIY Magic Toy Slimy Slime Clay Gel Jelly Putty Set kit Toys for Boys Girls Kids Slime – 50 gm Toys,Toys & Games,₹189.00,"4,562",3.4 out of 5 stars,#22,amazon.in/HOTKEI-Slime-Multicolor-Scented-Magic/dp/B09FTBNTVV/ref=zg_bs_g_toys_sccl_22/257-9831976-4460869?psc=1,2023-09-07
"Imagimake Learn Indian Art Forms-Arts and Craft DIY Kit For Kids 8-12, 5 Indian Art Forms-Madhubani, Warli, Lippan, Mandala & Block Printing Arts, Perfect DIY for Girls Kids & Boys multi-color.",Toys & Games,"₹1,299.00","2,554",4.3 out of 5 stars,#23,amazon.in/Imagimake-Forms-Arts-Forms-Madhubani-Mandala-Printing/dp/B0BFFVB1FB/ref=zg_bs_g_toys_sccl_23/257-9831976-4460869?psc=1,2023-09-07
Wembley RC Car High Speed Mini 1:24 Scale Rechargeable Remote Control Car for Kids Toys for Boys with Lithium Battery Black - Proudly Made in India,Toys & Games,₹699.00,"1,718",3.5 out of 5 stars,#24,amazon.in/Wembley-High-Speed-Mini-Rechargeable/dp/B0BN8XVNGQ/ref=zg_bs_g_toys_sccl_24/257-9831976-4460869?psc=1,2023-09-07
Storio Flash Cards for Kids Early Learning (Combo Set of 7) | Easy & Fun Way of Learning 1 Year to 6 Years Babies Smart Toys,Toys & Games,₹498.00,"3,364",4.3 out of 5 stars,#25,amazon.in/Flash-Cards-Early-Learning-Babies/dp/B09MLW3CMD/ref=zg_bs_g_toys_sccl_25/257-9831976-4460869?psc=1,2023-09-07
"Amazon Brand - Jam & Honey Penguin, Plush/Soft Toy for Boys, Girls and Kids, Super-Soft, Safe, Great Birthday Gift (Pink and White, 17 cm)",Toys & Games,₹150.00,"3,674",4.3 out of 5 stars,#26,amazon.in/Amazon-Brand-Penguin-Super-Soft-Birthday/dp/B0C46HBQ2T/ref=zg_bs_g_toys_sccl_26/257-9831976-4460869?psc=1,2023-09-07
VEBETO Dancing Cactus Toy Kids (1 Year Brand Warranty) Talking Singing Wriggle Children Plush Electronic Toys Baby Voice Recording Repeats What You Say LED Lights Gift,Toys & Games,₹699.00,"9,206",4.2 out of 5 stars,#27,amazon.in/VEBETO-Recording-Education-Children-Decoration/dp/B09QCYZT4S/ref=zg_bs_g_toys_sccl_27/257-9831976-4460869?psc=1,2023-09-07
"FunBlast DIY Plastic Building Blocks for Kids Puzzle Games for Kids, Toys for Children Educational & Learning Toy for Kids, Girls & Boys - (250+ Blocks with 38 Wheels) Multicolor (250 pieces)",Toys & Games,₹359.00,"14,291",3.8 out of 5 stars,#28,amazon.in/FunBlast-Plastic-Building-Blocks-Puzzle/dp/B09QYXQCWY/ref=zg_bs_g_toys_sccl_28/257-9831976-4460869?psc=1,2023-09-07
"Mattel Games Uno Flip Side Card Game, Multi color",Toys & Games,₹183.00,"60,349",4.5 out of 5 stars,#29,amazon.in/Mattel-Games-Uno-Flip-Side/dp/B07JKB2H59/ref=zg_bs_g_toys_sccl_29/257-9831976-4460869?psc=1,2023-09-07
Toyzone Baby Panda Magic Car-50940 | Ride-on Baby Car| Kids Push Car| Swing Car | Comfortable Seats & Durable | Elegant Design | Ride on Toy Car for Kids|Twister Ride on|Magic Toy Car|Kids Ride On|Push Rider|Steering Music & Lights | For Kids age 2+,Toys & Games,"₹1,399.00","25,767",4.0 out of 5 stars,#30,amazon.in/Toyzone-Car-50940-Comfortable-Durable-Steering/dp/B00JJJIIE8/ref=zg_bs_g_toys_sccl_30/257-9831976-4460869?psc=1,2023-09-07
Rs.500 Sony PlayStation Network Wallet Top-Up (Email Delivery in 1 hour- Digital Voucher Code),Video Games,₹500.00,"4,936",4.6 out of 5 stars,#1,amazon.in/Sony-PlayStation-Network-Delivery-Digital/dp/B07K6PVXJZ/ref=zg_bs_g_videogames_sccl_1/259-6279106-9590001?psc=1,2023-09-07
Xbox Game Pass Ultimate : 1 Month Membership (Digital Code),Video Games,₹499.00,290,4.5 out of 5 stars,#2,amazon.in/Xbox-Game-Pass-Ultimate-Membership/dp/B0BVMW97ZK/ref=zg_bs_g_videogames_sccl_2/259-6279106-9590001?psc=1,2023-09-07
Rs.1000 Sony PlayStation Network Wallet Top-Up (Email Delivery in 1 hour- Digital Voucher Code),Video Games,"₹1,000.00","4,628",4.7 out of 5 stars,#3,amazon.in/Rs-1000-Sony-PlayStation-Network-Delivery/dp/B07K6RYVHR/ref=zg_bs_g_videogames_sccl_3/259-6279106-9590001?psc=1,2023-09-07
Myntra E-Gift Card -Redeemable Online - Flat 2% Off,Video Games,₹100.00,713,4.6 out of 5 stars,#4,amazon.in/Myntra-Online-2_model-E-Gift-Card/dp/B0B46K5TP2/ref=zg_bs_g_videogames_sccl_4/259-6279106-9590001?psc=1,2023-09-07
"New World SUP Handheld Game Console,Classic Retro Video Gaming Player Colorful LCD Screen USB Rechargeable Portable Game Console with 400 in 1 Classic Old Games Best Toy Gift for Kids",Video Games,₹749.00,969,3.3 out of 5 stars,#5,amazon.in/New-World-Handheld-Colorful-Rechargeable/dp/B07TYZCRNK/ref=zg_bs_g_videogames_sccl_5/259-6279106-9590001?psc=1,2023-09-07
Rs.2000 Sony PlayStation Network Wallet Top-Up (Email Delivery in 1 hour- Digital Voucher Code),Video Games,"₹2,000.00","1,529",4.7 out of 5 stars,#6,amazon.in/Rs-2000-Sony-PlayStation-Network-Delivery/dp/B093QF35KZ/ref=zg_bs_g_videogames_sccl_6/259-6279106-9590001?psc=1,2023-09-07
Sony DualSense Wireless Controller for PlayStation 5 (White),Video Games,"₹5,699.00","1,737",4.4 out of 5 stars,#7,amazon.in/Sony-CFI-ZCT1W-DualSense-wireless-controller/dp/B08GZ6QNTC/ref=zg_bs_g_videogames_sccl_7/259-6279106-9590001?psc=1,2023-09-07
ROCKSTAR GAMES PS5 Grand Theft Auto V,Video Games,"₹2,040.00",385,4.4 out of 5 stars,#8,amazon.in/PS5-Grand-Theft-Auto-V/dp/B09XJ8FGVP/ref=zg_bs_g_videogames_sccl_8/259-6279106-9590001?psc=1,2023-09-07
Rs.4500 Sony PlayStation Network Wallet Top-Up (Email Delivery in 1 hour- Digital Voucher Code),Video Games,"₹4,500.00",729,4.7 out of 5 stars,#9,amazon.in/Rs-4500-Sony-PlayStation-Network-Delivery/dp/B07K6RK5KR/ref=zg_bs_g_videogames_sccl_9/259-6279106-9590001?psc=1,2023-09-07
Sony DualSense Controller Grey Camo | PlayStation 5,Video Games,"₹5,899.00",33,4.7 out of 5 stars,#10,amazon.in/Sony-DualSense-Controller-Grey-PlayStation/dp/B0BQXZ11B8/ref=zg_bs_g_videogames_sccl_10/259-6279106-9590001?psc=1,2023-09-07
Rs.3000 Sony PlayStation Network Wallet Top-Up (Email Delivery in 1 hour- Digital Voucher Code),Video Games,"₹3,000.00","1,273",4.7 out of 5 stars,#11,amazon.in/Rs-3000-Sony-PlayStation-Network-Delivery/dp/B07K6PVR8B/ref=zg_bs_g_videogames_sccl_11/259-6279106-9590001?psc=1,2023-09-07
Uncharted: Legacy of Thieves Collection | PS5 Game (PlayStation 5),Video Games,"₹1,499.00",318,4.5 out of 5 stars,#12,amazon.in/Unchartered-Legacy-Thieves-Collection-PlayStation/dp/B09N9MBVD1/ref=zg_bs_g_videogames_sccl_12/259-6279106-9590001?psc=1,2023-09-07
Rs.4000 Sony PlayStation Network Wallet Top-Up (Email Delivery in 1 hour- Digital Voucher Code),Video Games,"₹4,000.00",971,4.8 out of 5 stars,#13,amazon.in/Rs-4000-Sony-PlayStation-Network-Delivery/dp/B07K6RYVJ5/ref=zg_bs_g_videogames_sccl_13/259-6279106-9590001?psc=1,2023-09-07
PS4 GOD OF WAR - Ragnarok Standard,Video Games,"₹2,699.00","3,210",4.7 out of 5 stars,#14,amazon.in/God-Ragnar%C3%B6k-Standard-Game-PlayStation/dp/B0B6FJKRVN/ref=zg_bs_g_videogames_sccl_14/259-6279106-9590001?psc=1,2023-09-07
"Cosmic Byte GS410 Headphones with Mic and for PS5, PS4, Xbox One, Laptop, PC, iPhone and Android Phones (Black/Red)",Video Games,₹759.00,"25,900",4.0 out of 5 stars,#15,amazon.in/Cosmic-Byte-GS410-Headphones-Black/dp/B07413RMMP/ref=zg_bs_g_videogames_sccl_15/259-6279106-9590001?psc=1,2023-09-07
Dorca® Dust Cover for Sony Playstation 5 Cover Disc & Digital Edition,Video Games,₹259.00,617,4.4 out of 5 stars,#16,amazon.in/Dorca%C2%AE-Dust-Cover-Playstation-Digital/dp/B0BBB4LQS7/ref=zg_bs_g_videogames_sccl_16/259-6279106-9590001?psc=1,2023-09-07
Sony Gran Turismo 7 | Standard Edition | PS5 Game (PlayStation 5),Video Games,"₹2,999.00",288,4.3 out of 5 stars,#17,amazon.in/PS5-Gran-Turismo-7-Standard/dp/B09GVLRJVS/ref=zg_bs_g_videogames_sccl_17/259-6279106-9590001?psc=1,2023-09-07
DualSense Wireless Controller Red (PlayStation 5),Video Games,"₹5,999.00",540,4.4 out of 5 stars,#18,amazon.in/DualSense-Wireless-Controller-Red-PlayStation/dp/B098439Y2G/ref=zg_bs_g_videogames_sccl_18/259-6279106-9590001?psc=1,2023-09-07
Sony God Of War Ragnarok | Standard Edition | PS5 Game (PlayStation 5),Video Games,"₹3,935.00","3,210",4.7 out of 5 stars,#19,amazon.in/Sony-Ragnarok-Standard-Game-PlayStation/dp/B0B6FGSKCQ/ref=zg_bs_g_videogames_sccl_19/259-6279106-9590001?psc=1,2023-09-07
INR 1000 Steam Wallet Code (Digital Code- Email Delivery within 2 hours) ( Digital Delivery),Video Games,"₹1,299.00",6,3.2 out of 5 stars,#20,amazon.in/Steam-Wallet-Digital-Delivery-within/dp/B0C6QPDSHQ/ref=zg_bs_g_videogames_sccl_20/259-6279106-9590001?psc=1,2023-09-07
Valorant Points (Riot Cash $10),Video Games,₹883.00,79,4.5 out of 5 stars,#21,amazon.in/Valorant-Points-Riot-Cash-10/dp/B0C2Z6BFQJ/ref=zg_bs_g_videogames_sccl_21/259-6279106-9590001?psc=1,2023-09-07
Sony PS5 PlayStation Console,Video Games,"₹54,990.00","1,044",4.5 out of 5 stars,#22,amazon.in/Sony-PS5-PlayStation-Console/dp/B0BRCP72X8/ref=zg_bs_g_videogames_sccl_22/259-6279106-9590001?psc=1,2023-09-07
EA Sports FC 24 | Standard Edition | PlayStation 5,Video Games,"₹4,799.00",Null,null,#23,amazon.in/EA-Sports-FC-Standard-PlayStation/dp/B0CBTV3SQM/ref=zg_bs_g_videogames_sccl_23/259-6279106-9590001?psc=1,2023-09-07
Rs.2500 Sony PlayStation Network Wallet Top-Up ( Email Delivery in 1 hour- Digital Voucher Code),Video Games,"₹2,500.00","1,195",4.7 out of 5 stars,#24,amazon.in/Rs-2500-Sony-PlayStation-Network-Delivery/dp/B07K6QB4NR/ref=zg_bs_g_videogames_sccl_24/259-6279106-9590001?psc=1,2023-09-07
Electronic Arts FIFA 23 | Standard Edition | PS4 (PlayStation 4),Video Games,"₹2,799.00",289,4.6 out of 5 stars,#25,amazon.in/FIFA-23-Standard-PS4-PlayStation/dp/B0B7BD84V6/ref=zg_bs_g_videogames_sccl_25/259-6279106-9590001?psc=1,2023-09-07
Sony PS5 Digital Standalone,Video Games,"₹44,940.00",362,4.7 out of 5 stars,#26,amazon.in/Sony-PS5-Digital-Standalone/dp/B0BSNHFVL4/ref=zg_bs_g_videogames_sccl_26/259-6279106-9590001?psc=1,2023-09-07
Electronic Arts FIFA 23 | Standard Edition | PS5 (PlayStation 5),Video Games,"₹3,299.00",176,4.5 out of 5 stars,#27,amazon.in/FIFA-23-Standard-PS5-PlayStation/dp/B0B79YX5TV/ref=zg_bs_g_videogames_sccl_27/259-6279106-9590001?psc=1,2023-09-07
Sony Dualshock 4 Wireless Controller for PlayStation 4 (Black),Video Games,"₹4,399.00","3,511",4.3 out of 5 stars,#28,amazon.in/Dualshock-Wireless-Controller-Playstation-Black/dp/B06WWR2GZF/ref=zg_bs_g_videogames_sccl_28/259-6279106-9590001?psc=1,2023-09-07
Microsoft XBOX Play and Charge Kit V2 (TYPE-C),Video Games,"₹1,598.00",461,4.6 out of 5 stars,#29,amazon.in/XBOX-PLAY-CHARGE-KIT-TYPE-C/dp/B08HLWNLDH/ref=zg_bs_g_videogames_sccl_29/259-6279106-9590001?psc=1,2023-09-07
Rs.1200 Sony PlayStation Store Gift Card (Email Delivery in 1 hour- Digital Voucher Code),Video Games,"₹1,200.00",85,4.7 out of 5 stars,#30,amazon.in/Rs-1200-Sony-PlayStation-Delivery-Digital/dp/B0B3D62Q66/ref=zg_bs_g_videogames_sccl_30/259-6279106-9590001?psc=1,2023-09-07
"Noise ColorFit Pro 4 Alpha 1.78"" AMOLED Display, Bluetooth Calling Smart Watch, Functional Crown, Metallic Build, Intelligent Gesture Control, Instacharge (Jet Black)",Watches,"₹2,999.00","3,038",4.0 out of 5 stars,#1,amazon.in/Noise-ColorFit-Bluetooth-instacharge-Functional/dp/B0BGSV43WY/ref=zg_bs_g_watches_sccl_1/258-2509166-1222140?psc=1,2023-09-07
Casio Vintage Digital Grey Dial Unisex A-158WA-1Q ( D011 ),Watches,"₹1,694.00","34,282",4.4 out of 5 stars,#2,amazon.in/Casio-Vintage-Digital-Grey-Watch-A158WA-1Q/dp/B000GAYQJ0/ref=zg_bs_g_watches_sccl_2/258-2509166-1222140?psc=1,2023-09-07
"Noise Pulse Go Buzz Smart Watch with Advanced Bluetooth Calling, 1.69"" TFT Display, SpO2, 100 Sports Mode with Auto Detection, Upto 7 Days Battery (2 Days with Heavy Calling) - Jet Black",Watches,"₹1,599.00","23,881",4.1 out of 5 stars,#3,amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LVS732/ref=zg_bs_g_watches_sccl_3/258-2509166-1222140?psc=1,2023-09-07
"Fire-Boltt Invincible Plus 1.43"" AMOLED Display Smartwatch with Bluetooth Calling, TWS Connection, 300+ Sports Modes, 110 in-Built Watch Faces, 4GB Storage & AI Voice Assistant (Black SS)",Watches,"₹4,999.00","9,803",4.2 out of 5 stars,#4,amazon.in/Fire-Boltt-Invincible-Smartwatch-Bluetooth-Connection/dp/B0BRMYD4XZ/ref=zg_bs_g_watches_sccl_4/258-2509166-1222140?psc=1,2023-09-07
TIMEWEAR Analog Day Date Functioning Stainless Steel Chain Watch for Men,Watches,₹318.00,"10,570",3.8 out of 5 stars,#5,amazon.in/TIMEWEAR-Functioning-White-Chain-Watch/dp/B07MDGSP8F/ref=zg_bs_g_watches_sccl_5/258-2509166-1222140?psc=1,2023-09-07
"boAt Wave Edge Smart Watch with 1.85"" HD Display, Advanced Bluetooth Calling Chip, Functional Crown, 100+ Sports Modes,Widget Control,AI Voice Assistance,Inbuilt Games, IP68(Active Black)",Watches,"₹1,299.00","1,624",3.8 out of 5 stars,#6,amazon.in/boAt-Advanced-Bluetooth-Functional-Assistance/dp/B0BQYQ8PB6/ref=zg_bs_g_watches_sccl_6/258-2509166-1222140?psc=1,2023-09-07
LOUIS DEVIN Mesh Steel Chain Analog Wrist Watch for Men (LD-G042),Watches,₹329.00,401,3.9 out of 5 stars,#7,amazon.in/Louis-Devin-Steel-Analog-G042-BLK-CH/dp/B09LVH9PPN/ref=zg_bs_g_watches_sccl_7/258-2509166-1222140?psc=1,2023-09-07
"Goldenize Fashion Luminous LED Display Fashionable Children Kids Digital Watches Waterproof Sports Square Electronic Led Watch For Kids, Boy & Baby Girls-Digital Watch For Kids",Watches,₹298.00,434,4.0 out of 5 stars,#8,amazon.in/Goldenize-fashion-Fashionable-Waterproof-Girls-Digital/dp/B0C1VS92K5/ref=zg_bs_g_watches_sccl_8/258-2509166-1222140?psc=1,2023-09-07
Acnos 6 Colours Luminous LED Display Fashionable Children Kids Digital Watches Waterproof Sports Square Electronic Led Watch for Kids Boy Baby Girls Digital Watch for Kids,Watches,₹289.00,15,4.1 out of 5 stars,#9,amazon.in/Luminous-Fashionable-Children-Waterproof-Electronic/dp/B0CBN55GTS/ref=zg_bs_g_watches_sccl_9/258-2509166-1222140?psc=1,2023-09-07
LOUIS DEVIN Silicone Strap Analog Wrist Watch for Men (Black/Blue/Red) | LD-BK054,Watches,₹394.00,"1,583",3.9 out of 5 stars,#10,amazon.in/LOUIS-DEVIN-Silicone-Analog-LD-BK054-BLACK/dp/B0BD5R89RQ/ref=zg_bs_g_watches_sccl_10/258-2509166-1222140?psc=1,2023-09-07
